Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.075 paid on Jun 14, 2013 going ex on May 21, 2013",05/21/2013,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corporation at Barclays Global Technology, Media and Telecommunications Conference",05/22/2013,2013-05-22T18:55:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Bank of America Merrill Lynch Global Technology Conference,06/04/2013,2013-06-04T23:00:00Z
NVDA.O,EarningsReleases,Q2 2014 NVIDIA Corporation Earnings Release,08/08/2013,2013-08-08T20:00:00Z
NVDA.O,EarningsCallsAndPresentations,Q2 2014 NVIDIA Corporation Earnings Conference Call,08/08/2013,2013-08-08T21:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Pacific Crest Global Technology Leadership Forum,08/12/2013,2013-08-12T20:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corporation at Oppenheimer Technology, Internet & Communications Conference",08/14/2013,2013-08-14T13:05:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Canaccord Genuity Growth Conference,08/15/2013,2013-08-15T13:00:00Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.W^E14 Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.075 paid on Sep 13, 2013 going ex on Aug 20, 2013",08/20/2013,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at B. Riley Silicon Valley Tech Tour,08/26/2013,2013-08-26T19:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Roth Capital Partners LLC SEMICONDUCTOR CORPORATE ACCESS DAY,09/09/2013,2013-09-09T19:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Deutsche Bank dbAccess Technology Conference,09/11/2013,2013-09-11T00:30:00Z
NVDA.O,EarningsReleases,Q3 2014 NVIDIA Corporation Earnings Release,11/07/2013,2013-11-07T21:00:00Z
NVDA.O,EarningsCallsAndPresentations,Q3 2014 NVIDIA Corporation Earnings Conference Call,11/07/2013,2013-11-07T22:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corporation at Wells Fargo Technology, Media & Telecom Conference",11/12/2013,2013-11-12T18:45:00Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.W^E14 Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Final Cash Dividend of gross USD 0.085 paid on Dec 13, 2013 going ex on Nov 19, 2013",11/19/2013,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at UBS Global Technology Conference,11/21/2013,2013-11-21T22:45:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corporation at BMO Technology, Media & Entertainment Conference",12/10/2013,2013-12-10T20:45:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Nomura CES Forum,01/07/2014,2014-01-07T20:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at JPMorgan Tech Forum at CES Conference,01/07/2014,2014-01-07T17:00:00Z
NVDA.O,EarningsReleases,Q4 2014 NVIDIA Corporation Earnings Release,02/12/2014,2014-02-12T21:00:00Z
NVDA.O,EarningsCallsAndPresentations,Q4 2014 NVIDIA Corporation Earnings Conference Call,02/12/2014,2014-02-12T22:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Goldman Sachs Technology and Internet Conference,02/13/2014,2014-02-13T18:20:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at GSM Association Mobile World Congress,02/25/2014,2014-02-25T08:00:00Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.W^E14 Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.085 paid on Mar 20, 2014 going ex on Feb 25, 2014",02/25/2014,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Raymond James Financial Inc Institutional Investors Conference,03/03/2014,2014-03-03T21:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corporation at Morgan Stanley Technology, Media & Telecom Conference",03/06/2014,2014-03-06T16:45:00Z
NVDA.O,CorporateAnalystMeetings,NVIDIA Corporation Investor Day,03/25/2014,2014-03-25T19:15:00Z
NVDA.O,Conferences,GTC's Emerging Companies Summit,03/26/2014,2014-03-26T19:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Wells Fargo Tech Transformation Summit,04/03/2014,2014-04-03T19:30:00Z
NVDA.O,EarningsReleases,Preliminary Q1 2015 NVIDIA Corporation Earnings Release,05/06/2014,2014-05-06T12:30:00Z
NVDA.O,EarningsReleases,Q1 2015 NVIDIA Corporation Earnings Release,05/08/2014,2014-05-08T20:00:00Z
NVDA.O,EarningsCallsAndPresentations,Q1 2015 NVIDIA Corporation Earnings Conference Call,05/08/2014,2014-05-08T21:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Wedbush Transformational Technologies Management Access Conference,05/13/2014,2014-05-13T13:10:00Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.085 paid on Jun 13, 2014 going ex on May 20, 2014",05/20/2014,2021-07-20T00:00:00Z
NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corporation 2014 Annual Shareholder Meeting,05/23/2014,2014-05-23T17:30:00Z
NVDA.O,ConferencePresentations,NVIDIA Corporation at Bank of America Merrill Lynch Global Technology Conference,06/03/2014,2014-06-04T12:20:10Z
NVDA.O,EarningsReleases,Q2 2015 NVIDIA Corporation Earnings Release,08/07/2014,2014-07-24T21:21:44Z
NVDA.O,EarningsCallsAndPresentations,Q2 2015 NVIDIA Corp Earnings Call,08/07/2014,2014-08-08T12:42:44Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Pacific Crest Global Technology Leadership Forum,08/12/2014,2014-09-10T19:23:52Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.085 paid on Sep 12, 2014 going ex on Aug 19, 2014",08/19/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.085 paid on Sep 12, 2014 going ex on Aug 19, 2014",08/19/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.085 paid on Sep 12, 2014 going ex on Aug 19, 2014",08/19/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.085 paid on Sep 12, 2014 going ex on Aug 19, 2014",08/19/2014,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.085 paid on Sep 12, 2014 going ex on Aug 19, 2014",08/19/2014,2021-07-20T00:00:00Z
